Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM1965455,"single HFF  [HFF_Batch2.080]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467728",SRX1467728,"Ning Leng","Jul 21, 2016"
GSM1965456,"single HFF  [HFF_Batch2.081]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467729",SRX1467729,"Ning Leng","Jul 21, 2016"
GSM1965457,"single HFF  [HFF_Batch2.082]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467730",SRX1467730,"Ning Leng","Jul 21, 2016"
GSM1965458,"single HFF  [HFF_Batch2.083]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467731",SRX1467731,"Ning Leng","Jul 21, 2016"
GSM1965459,"single HFF  [HFF_Batch2.084]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467732",SRX1467732,"Ning Leng","Jul 21, 2016"
GSM1965460,"single HFF  [HFF_Batch2.085]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467733",SRX1467733,"Ning Leng","Jul 21, 2016"
GSM1965461,"single HFF  [HFF_Batch2.086]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467734",SRX1467734,"Ning Leng","Jul 21, 2016"
GSM1965462,"single HFF  [HFF_Batch2.087]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467735",SRX1467735,"Ning Leng","Jul 21, 2016"
GSM1965463,"single HFF  [HFF_Batch2.088]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467736",SRX1467736,"Ning Leng","Jul 21, 2016"
GSM1965464,"single HFF  [HFF_Batch2.089]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467737",SRX1467737,"Ning Leng","Jul 21, 2016"
GSM1965465,"single HFF  [HFF_Batch2.090]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467738",SRX1467738,"Ning Leng","Jul 21, 2016"
GSM1965466,"single HFF  [HFF_Batch2.091]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467739",SRX1467739,"Ning Leng","Jul 21, 2016"
GSM1965467,"single HFF  [HFF_Batch2.092]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467740",SRX1467740,"Ning Leng","Jul 21, 2016"
GSM1965468,"single HFF  [HFF_Batch2.093]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467741",SRX1467741,"Ning Leng","Jul 21, 2016"
GSM1965469,"single HFF  [HFF_Batch2.094]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467742",SRX1467742,"Ning Leng","Jul 21, 2016"
GSM1965470,"single HFF  [HFF_Batch2.095]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467743",SRX1467743,"Ning Leng","Jul 21, 2016"
GSM1965471,"single HFF  [HFF_Batch2.096]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467744",SRX1467744,"Ning Leng","Jul 21, 2016"
GSM1965472,"single HFF  [HFF_Batch2.097]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467745",SRX1467745,"Ning Leng","Jul 21, 2016"
GSM1965473,"single HFF  [HFF_Batch2.098]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467746",SRX1467746,"Ning Leng","Jul 21, 2016"
GSM1965474,"single HFF  [HFF_Batch2.099]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467747",SRX1467747,"Ning Leng","Jul 21, 2016"
GSM1965475,"single HFF  [HFF_Batch2.100]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467748",SRX1467748,"Ning Leng","Jul 21, 2016"
GSM1965476,"single HFF  [HFF_Batch2.101]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467749",SRX1467749,"Ning Leng","Jul 21, 2016"
GSM1965477,"single HFF  [HFF_Batch2.102]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467750",SRX1467750,"Ning Leng","Jul 21, 2016"
GSM1965478,"single HFF  [HFF_Batch2.103]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467751",SRX1467751,"Ning Leng","Jul 21, 2016"
GSM1965479,"single HFF  [HFF_Batch2.104]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467752",SRX1467752,"Ning Leng","Jul 21, 2016"
GSM1965480,"single HFF  [HFF_Batch2.105]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467753",SRX1467753,"Ning Leng","Jul 21, 2016"
GSM1965481,"single HFF  [HFF_Batch2.106]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467754",SRX1467754,"Ning Leng","Jul 21, 2016"
GSM1965482,"single HFF  [HFF_Batch2.108]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467755",SRX1467755,"Ning Leng","Jul 21, 2016"
GSM1965483,"single HFF  [HFF_Batch2.109]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467756",SRX1467756,"Ning Leng","Jul 21, 2016"
GSM1965484,"single HFF  [HFF_Batch2.110]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467757",SRX1467757,"Ning Leng","Jul 21, 2016"
GSM1965485,"single HFF  [HFF_Batch2.111]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467758",SRX1467758,"Ning Leng","Jul 21, 2016"
GSM1965486,"single HFF  [HFF_Batch2.112]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467759",SRX1467759,"Ning Leng","Jul 21, 2016"
GSM1965487,"single HFF  [HFF_Batch2.113]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467760",SRX1467760,"Ning Leng","Jul 21, 2016"
GSM1965488,"single HFF  [HFF_Batch2.114]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467761",SRX1467761,"Ning Leng","Jul 21, 2016"
GSM1965489,"single HFF  [HFF_Batch2.115]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467762",SRX1467762,"Ning Leng","Jul 21, 2016"
GSM1965490,"single HFF  [HFF_Batch2.116]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467763",SRX1467763,"Ning Leng","Jul 21, 2016"
GSM1965491,"single HFF  [HFF_Batch2.117]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467764",SRX1467764,"Ning Leng","Jul 21, 2016"
GSM1965492,"single HFF  [HFF_Batch2.118]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467765",SRX1467765,"Ning Leng","Jul 21, 2016"
GSM1965493,"single HFF  [HFF_Batch2.119]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467766",SRX1467766,"Ning Leng","Jul 21, 2016"
GSM1965494,"single HFF  [HFF_Batch2.120]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467767",SRX1467767,"Ning Leng","Jul 21, 2016"
GSM1965495,"single HFF  [HFF_Batch2.121]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467768",SRX1467768,"Ning Leng","Jul 21, 2016"
GSM1965496,"single HFF  [HFF_Batch2.122]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467769",SRX1467769,"Ning Leng","Jul 21, 2016"
GSM1965497,"single HFF  [HFF_Batch2.123]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467770",SRX1467770,"Ning Leng","Jul 21, 2016"
GSM1965498,"single HFF  [HFF_Batch2.124]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467771",SRX1467771,"Ning Leng","Jul 21, 2016"
GSM1965499,"single HFF  [HFF_Batch2.125]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467772",SRX1467772,"Ning Leng","Jul 21, 2016"
GSM1965500,"single HFF  [HFF_Batch2.126]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467773",SRX1467773,"Ning Leng","Jul 21, 2016"
GSM1965501,"single HFF  [HFF_Batch2.127]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467774",SRX1467774,"Ning Leng","Jul 21, 2016"
GSM1965502,"single HFF  [HFF_Batch2.128]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467775",SRX1467775,"Ning Leng","Jul 21, 2016"
GSM1965503,"single HFF  [HFF_Batch2.129]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467776",SRX1467776,"Ning Leng","Jul 21, 2016"
GSM1965504,"single HFF  [HFF_Batch2.130]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467777",SRX1467777,"Ning Leng","Jul 21, 2016"
GSM1965505,"single HFF  [HFF_Batch3.131]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467778",SRX1467778,"Ning Leng","Jul 21, 2016"
GSM1965506,"single HFF  [HFF_Batch3.132]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467779",SRX1467779,"Ning Leng","Jul 21, 2016"
GSM1965507,"single HFF  [HFF_Batch3.133]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467780",SRX1467780,"Ning Leng","Jul 21, 2016"
GSM1965508,"single HFF  [HFF_Batch3.134]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467781",SRX1467781,"Ning Leng","Jul 21, 2016"
GSM1965509,"single HFF  [HFF_Batch3.135]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467782",SRX1467782,"Ning Leng","Jul 21, 2016"
GSM1965510,"single HFF  [HFF_Batch3.136]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467783",SRX1467783,"Ning Leng","Jul 21, 2016"
GSM1965511,"single HFF  [HFF_Batch3.137]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467784",SRX1467784,"Ning Leng","Jul 21, 2016"
GSM1965512,"single HFF  [HFF_Batch3.138]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467785",SRX1467785,"Ning Leng","Jul 21, 2016"
GSM1965513,"single HFF  [HFF_Batch3.139]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467786",SRX1467786,"Ning Leng","Jul 21, 2016"
GSM1965514,"single HFF  [HFF_Batch3.140]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467787",SRX1467787,"Ning Leng","Jul 21, 2016"
GSM1965515,"single HFF  [HFF_Batch3.141]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467788",SRX1467788,"Ning Leng","Jul 21, 2016"
GSM1965516,"single HFF  [HFF_Batch3.142]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467789",SRX1467789,"Ning Leng","Jul 21, 2016"
GSM1965517,"single HFF  [HFF_Batch3.143]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467790",SRX1467790,"Ning Leng","Jul 21, 2016"
GSM1965518,"single HFF  [HFF_Batch3.144]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467791",SRX1467791,"Ning Leng","Jul 21, 2016"
GSM1965519,"single HFF  [HFF_Batch3.145]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467792",SRX1467792,"Ning Leng","Jul 21, 2016"
GSM1965520,"single HFF  [HFF_Batch3.147]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467793",SRX1467793,"Ning Leng","Jul 21, 2016"
GSM1965521,"single HFF  [HFF_Batch3.148]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467794",SRX1467794,"Ning Leng","Jul 21, 2016"
GSM1965522,"single HFF  [HFF_Batch3.149]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467795",SRX1467795,"Ning Leng","Jul 21, 2016"
GSM1965523,"single HFF  [HFF_Batch3.150]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467796",SRX1467796,"Ning Leng","Jul 21, 2016"
GSM1965524,"single HFF  [HFF_Batch3.151]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467797",SRX1467797,"Ning Leng","Jul 21, 2016"
GSM1965525,"single HFF  [HFF_Batch3.152]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467798",SRX1467798,"Ning Leng","Jul 21, 2016"
GSM1965526,"single HFF  [HFF_Batch3.153]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467799",SRX1467799,"Ning Leng","Jul 21, 2016"
GSM1965527,"single HFF  [HFF_Batch3.154]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467800",SRX1467800,"Ning Leng","Jul 21, 2016"
GSM1965528,"single HFF  [HFF_Batch3.155]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467801",SRX1467801,"Ning Leng","Jul 21, 2016"
GSM1965529,"single HFF  [HFF_Batch3.156]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467802",SRX1467802,"Ning Leng","Jul 21, 2016"
GSM1965530,"single HFF  [HFF_Batch3.157]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467803",SRX1467803,"Ning Leng","Jul 21, 2016"
GSM1965531,"single HFF  [HFF_Batch3.158]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467804",SRX1467804,"Ning Leng","Jul 21, 2016"
GSM1965532,"single HFF  [HFF_Batch3.159]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467805",SRX1467805,"Ning Leng","Jul 21, 2016"
GSM1965533,"single HFF  [HFF_Batch3.160]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467806",SRX1467806,"Ning Leng","Jul 21, 2016"
GSM1965534,"single HFF  [HFF_Batch3.161]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467807",SRX1467807,"Ning Leng","Jul 21, 2016"
GSM1965535,"single HFF  [HFF_Batch3.162]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467808",SRX1467808,"Ning Leng","Jul 21, 2016"
GSM1965536,"single NPC derived from H1 hESC [NPC_Batch1.001]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467809",SRX1467809,"Ning Leng","Jul 21, 2016"
GSM1965537,"single NPC derived from H1 hESC [NPC_Batch1.002]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467810",SRX1467810,"Ning Leng","Jul 21, 2016"
GSM1965538,"single NPC derived from H1 hESC [NPC_Batch1.003]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467811",SRX1467811,"Ning Leng","Jul 21, 2016"
GSM1965539,"single NPC derived from H1 hESC [NPC_Batch1.004]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467812",SRX1467812,"Ning Leng","Jul 21, 2016"
GSM1965540,"single NPC derived from H1 hESC [NPC_Batch1.005]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467813",SRX1467813,"Ning Leng","Jul 21, 2016"
GSM1965541,"single NPC derived from H1 hESC [NPC_Batch1.006]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467814",SRX1467814,"Ning Leng","Jul 21, 2016"
GSM1965542,"single NPC derived from H1 hESC [NPC_Batch1.007]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467815",SRX1467815,"Ning Leng","Jul 21, 2016"
GSM1965543,"single NPC derived from H1 hESC [NPC_Batch1.008]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467816",SRX1467816,"Ning Leng","Jul 21, 2016"
GSM1965544,"single NPC derived from H1 hESC [NPC_Batch1.009]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467817",SRX1467817,"Ning Leng","Jul 21, 2016"
GSM1965545,"single NPC derived from H1 hESC [NPC_Batch1.010]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467818",SRX1467818,"Ning Leng","Jul 21, 2016"
GSM1965546,"single NPC derived from H1 hESC [NPC_Batch1.011]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467819",SRX1467819,"Ning Leng","Jul 21, 2016"
GSM1965547,"single NPC derived from H1 hESC [NPC_Batch1.012]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467820",SRX1467820,"Ning Leng","Jul 21, 2016"
GSM1965548,"single NPC derived from H1 hESC [NPC_Batch1.013]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467821",SRX1467821,"Ning Leng","Jul 21, 2016"
GSM1965549,"single NPC derived from H1 hESC [NPC_Batch1.014]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467822",SRX1467822,"Ning Leng","Jul 21, 2016"
GSM1965550,"single NPC derived from H1 hESC [NPC_Batch1.015]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467823",SRX1467823,"Ning Leng","Jul 21, 2016"
GSM1965551,"single NPC derived from H1 hESC [NPC_Batch1.016]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467824",SRX1467824,"Ning Leng","Jul 21, 2016"
GSM1965552,"single NPC derived from H1 hESC [NPC_Batch1.017]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467825",SRX1467825,"Ning Leng","Jul 21, 2016"
GSM1965553,"single NPC derived from H1 hESC [NPC_Batch1.018]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467826",SRX1467826,"Ning Leng","Jul 21, 2016"
GSM1965554,"single NPC derived from H1 hESC [NPC_Batch1.019]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467827",SRX1467827,"Ning Leng","Jul 21, 2016"
GSM1965555,"single NPC derived from H1 hESC [NPC_Batch1.020]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467828",SRX1467828,"Ning Leng","Jul 21, 2016"
GSM1965556,"single NPC derived from H1 hESC [NPC_Batch1.021]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467829",SRX1467829,"Ning Leng","Jul 21, 2016"
GSM1965557,"single NPC derived from H1 hESC [NPC_Batch1.022]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467830",SRX1467830,"Ning Leng","Jul 21, 2016"
GSM1965558,"single NPC derived from H1 hESC [NPC_Batch1.023]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467831",SRX1467831,"Ning Leng","Jul 21, 2016"
GSM1965559,"single NPC derived from H1 hESC [NPC_Batch1.024]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467832",SRX1467832,"Ning Leng","Jul 21, 2016"
GSM1965560,"single NPC derived from H1 hESC [NPC_Batch1.025]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467833",SRX1467833,"Ning Leng","Jul 21, 2016"
GSM1965561,"single NPC derived from H1 hESC [NPC_Batch1.026]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467834",SRX1467834,"Ning Leng","Jul 21, 2016"
GSM1965562,"single NPC derived from H1 hESC [NPC_Batch1.027]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467835",SRX1467835,"Ning Leng","Jul 21, 2016"
GSM1965563,"single NPC derived from H1 hESC [NPC_Batch1.028]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467836",SRX1467836,"Ning Leng","Jul 21, 2016"
GSM1965564,"single NPC derived from H1 hESC [NPC_Batch1.029]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467837",SRX1467837,"Ning Leng","Jul 21, 2016"
